,Catalyst,Nucleophile,Base,Product,Yield,Solvent,Ar_X,rxn_SMILES
359,COC1=CC=C(OC)C(P(C2CCCCC2)(C2CCCCC2)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,0.0,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C2CCCCC2)(C2CCCCC2)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
360,CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1,NS(=O)(=O)c1ccccc1,C1CCC2=NCCCN2CC1,O=S(=O)(Nc1cccnc1)c1ccccc1,1.5379376411437988,CS(=O)C,c1ccncc1Br,c1ccncc1Br.C1CCC2=NCCCN2CC1.NS(=O)(=O)c1ccccc1.CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
361,CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1,NS(=O)(=O)c1ccccc1,CN1CCCN2CCCN=C12,O=S(=O)(Nc1cccnc1)c1ccccc1,3.523232936859131,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN1CCCN2CCCN=C12.NS(=O)(=O)c1ccccc1.CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
362,CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1,NS(=O)(=O)c1ccccc1,CN(C)C(=NC(C)(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,3.5452253818511963,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN(C)C(=NC(C)(C)C)N(C)C.NS(=O)(=O)c1ccccc1.CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
363,CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1,NS(=O)(=O)c1ccccc1,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,O=S(=O)(Nc1cccnc1)c1ccccc1,1.6297154426574707,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C.NS(=O)(=O)c1ccccc1.CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
364,CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1,NS(=O)(=O)c1ccccc1,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,O=S(=O)(Nc1cccnc1)c1ccccc1,3.0503432750701904,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1.NS(=O)(=O)c1ccccc1.CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
365,CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1,NS(=O)(=O)c1ccccc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,5.4460883140563965,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.NS(=O)(=O)c1ccccc1.CC(C)C1=CC(C(C)C)=C(C2=C(P(C(C)(C)C)(C(C)(C)C)->[Pd]3(OS(C)(=O)=O)<-NC4=C(C=CC=C4)C4=CC=CC=C43)C=CC=C2)C(C(C)C)=C1.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
366,COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,C1CCC2=NCCCN2CC1,O=S(=O)(Nc1cccnc1)c1ccccc1,3.8585336208343506,CS(=O)C,c1ccncc1Br,c1ccncc1Br.C1CCC2=NCCCN2CC1.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
367,COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CN1CCCN2CCCN=C12,O=S(=O)(Nc1cccnc1)c1ccccc1,5.464231014251709,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN1CCCN2CCCN=C12.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
368,COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CN(C)C(=NC(C)(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,5.174798965454102,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN(C)C(=NC(C)(C)C)N(C)C.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
369,COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,O=S(=O)(Nc1cccnc1)c1ccccc1,1.1534075736999512,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
370,COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,O=S(=O)(Nc1cccnc1)c1ccccc1,5.515477657318115,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
371,COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,9.215553283691406,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
372,COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21,NS(=O)(=O)c1ccccc1,C1CCC2=NCCCN2CC1,O=S(=O)(Nc1cccnc1)c1ccccc1,2.6853280067443848,CS(=O)C,c1ccncc1Br,c1ccncc1Br.C1CCC2=NCCCN2CC1.NS(=O)(=O)c1ccccc1.COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
373,COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21,NS(=O)(=O)c1ccccc1,CN1CCCN2CCCN=C12,O=S(=O)(Nc1cccnc1)c1ccccc1,3.941317081451416,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN1CCCN2CCCN=C12.NS(=O)(=O)c1ccccc1.COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
374,COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21,NS(=O)(=O)c1ccccc1,CN(C)C(=NC(C)(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,3.3253369331359863,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN(C)C(=NC(C)(C)C)N(C)C.NS(=O)(=O)c1ccccc1.COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
375,COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21,NS(=O)(=O)c1ccccc1,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,O=S(=O)(Nc1cccnc1)c1ccccc1,1.634039282798767,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C.NS(=O)(=O)c1ccccc1.COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
376,COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21,NS(=O)(=O)c1ccccc1,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,O=S(=O)(Nc1cccnc1)c1ccccc1,2.965749979019165,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1.NS(=O)(=O)c1ccccc1.COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
377,COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21,NS(=O)(=O)c1ccccc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,7.131679534912109,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.NS(=O)(=O)c1ccccc1.COC1=CC=C(C)C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)=C1P(C(C)(C)C)(C(C)(C)C)->[Pd]1(OS(C)(=O)=O)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
378,COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,C1CCC2=NCCCN2CC1,O=S(=O)(Nc1cccnc1)c1ccccc1,4.177787780761719,CS(=O)C,c1ccncc1Br,c1ccncc1Br.C1CCC2=NCCCN2CC1.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
379,COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CN1CCCN2CCCN=C12,O=S(=O)(Nc1cccnc1)c1ccccc1,4.619242191314697,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN1CCCN2CCCN=C12.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
380,COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CN(C)C(=NC(C)(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,4.7474565505981445,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN(C)C(=NC(C)(C)C)N(C)C.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
381,COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,O=S(=O)(Nc1cccnc1)c1ccccc1,1.5998578071594238,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
382,COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,O=S(=O)(Nc1cccnc1)c1ccccc1,3.451157569885254,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
383,COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C,NS(=O)(=O)c1ccccc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,O=S(=O)(Nc1cccnc1)c1ccccc1,7.537516117095947,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.NS(=O)(=O)c1ccccc1.COC1=CC=C(OC)C(P(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)->[Pd]2(OS(C)(=O)=O)<-NC3=C(C=CC=C3)C3=CC=CC=C32)=C1C1=C(C(C)C)C=C(C(C)C)C=C1C(C)C.CS(=O)C>>O=S(=O)(Nc1cccnc1)c1ccccc1
384,CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21,Nc1ccc(-c2ccccc2)cn1,C1CCC2=NCCCN2CC1,c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1,0.4578160047531128,CS(=O)C,c1ccncc1Br,c1ccncc1Br.C1CCC2=NCCCN2CC1.Nc1ccc(-c2ccccc2)cn1.CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1
385,CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21,Nc1ccc(-c2ccccc2)cn1,CN1CCCN2CCCN=C12,c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1,0.4548404812812805,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN1CCCN2CCCN=C12.Nc1ccc(-c2ccccc2)cn1.CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1
386,CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21,Nc1ccc(-c2ccccc2)cn1,CN(C)C(=NC(C)(C)C)N(C)C,c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1,0.34296104311943054,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccc(-c2ccccc2)cn1.CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1
387,CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21,Nc1ccc(-c2ccccc2)cn1,CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C,c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1,0.3255362808704376,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C.Nc1ccc(-c2ccccc2)cn1.CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1
388,CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21,Nc1ccc(-c2ccccc2)cn1,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1,0.3244166672229767,CS(=O)C,c1ccncc1Br,c1ccncc1Br.CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1.Nc1ccc(-c2ccccc2)cn1.CS(=O)(=O)O[Pd]1(<-P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=C(C3=C(P(C4=CC=CC=C4)C4=CC=CC=C4)C=CC4=C3C=CC=C4)C3=C(C=CC=C3)C=C2)<-NC2=C(C=CC=C2)C2=CC=CC=C21.CS(=O)C>>c1ccc(-c2ccc(Nc3cccnc3)nc2)cc1
