,Ligand,Ar_X,Base,Additive,Product,Yield,Amines,Solvent,rxn_SMILES
310,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Brc1ccccn1,CN1CCCN2CCCN=C12,CCOC(=O)c1cc(C)no1,Cc1ccc(Nc2ccccn2)cc1,97.29293060302734,Nc1ccccc1,CS(=O)C,Brc1ccccn1.CN1CCCN2CCCN=C12.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)no1.CS(=O)C>>Cc1ccc(Nc2ccccn2)cc1
311,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Ic1ccccn1,CN1CCCN2CCCN=C12,CCOC(=O)c1cc(C)no1,Cc1ccc(Nc2ccccn2)cc1,99.61911010742188,Nc1ccccc1,CS(=O)C,Ic1ccccn1.CN1CCCN2CCCN=C12.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)no1.CS(=O)C>>Cc1ccc(Nc2ccccn2)cc1
312,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Clc1cccnc1,CN1CCCN2CCCN=C12,CCOC(=O)c1cc(C)no1,Cc1ccc(Nc2cccnc2)cc1,4.166286945343018,Nc1ccccc1,CS(=O)C,Clc1cccnc1.CN1CCCN2CCCN=C12.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)no1.CS(=O)C>>Cc1ccc(Nc2cccnc2)cc1
313,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Brc1cccnc1,CN1CCCN2CCCN=C12,CCOC(=O)c1cc(C)no1,Cc1ccc(Nc2cccnc2)cc1,92.57247924804688,Nc1ccccc1,CS(=O)C,Brc1cccnc1.CN1CCCN2CCCN=C12.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)no1.CS(=O)C>>Cc1ccc(Nc2cccnc2)cc1
314,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Ic1cccnc1,CN1CCCN2CCCN=C12,CCOC(=O)c1cc(C)no1,Cc1ccc(Nc2cccnc2)cc1,94.69105529785156,Nc1ccccc1,CS(=O)C,Ic1cccnc1.CN1CCCN2CCCN=C12.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)no1.CS(=O)C>>Cc1ccc(Nc2cccnc2)cc1
315,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,FC(F)(F)c1ccc(Cl)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,45.04874038696289,Nc1ccccc1,CS(=O)C,FC(F)(F)c1ccc(Cl)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
316,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,FC(F)(F)c1ccc(Br)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,45.781002044677734,Nc1ccccc1,CS(=O)C,FC(F)(F)c1ccc(Br)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
317,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,FC(F)(F)c1ccc(I)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,44.65371322631836,Nc1ccccc1,CS(=O)C,FC(F)(F)c1ccc(I)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
318,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,COc1ccc(Cl)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,0.9245415925979614,Nc1ccccc1,CS(=O)C,COc1ccc(Cl)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>COc1ccc(Nc2ccc(C)cc2)cc1
319,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,COc1ccc(Br)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,44.558876037597656,Nc1ccccc1,CS(=O)C,COc1ccc(Br)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>COc1ccc(Nc2ccc(C)cc2)cc1
320,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,COc1ccc(I)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,43.357208251953125,Nc1ccccc1,CS(=O)C,COc1ccc(I)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>COc1ccc(Nc2ccc(C)cc2)cc1
321,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,CCc1ccc(Cl)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,3.420166254043579,Nc1ccccc1,CS(=O)C,CCc1ccc(Cl)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>CCc1ccc(Nc2ccc(C)cc2)cc1
322,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,CCc1ccc(Br)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,72.84831237792969,Nc1ccccc1,CS(=O)C,CCc1ccc(Br)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>CCc1ccc(Nc2ccc(C)cc2)cc1
323,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,CCc1ccc(I)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,65.31185150146484,Nc1ccccc1,CS(=O)C,CCc1ccc(I)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>CCc1ccc(Nc2ccc(C)cc2)cc1
324,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Clc1ccccn1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,56.832801818847656,Nc1ccccc1,CS(=O)C,Clc1ccccn1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccccn2)cc1
325,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Brc1ccccn1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,76.33726501464844,Nc1ccccc1,CS(=O)C,Brc1ccccn1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccccn2)cc1
326,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Ic1ccccn1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,73.22050476074219,Nc1ccccc1,CS(=O)C,Ic1ccccn1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccccn2)cc1
327,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Clc1cccnc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2cccnc2)cc1,36.47724151611328,Nc1ccccc1,CS(=O)C,Clc1cccnc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2cccnc2)cc1
328,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Brc1cccnc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2cccnc2)cc1,68.55764770507812,Nc1ccccc1,CS(=O)C,Brc1cccnc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2cccnc2)cc1
329,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Ic1cccnc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2cccnc2)cc1,69.08904266357422,Nc1ccccc1,CS(=O)C,Ic1cccnc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2cccnc2)cc1
330,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,FC(F)(F)c1ccc(Cl)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,31.880449295043945,Nc1ccccc1,CS(=O)C,FC(F)(F)c1ccc(Cl)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
331,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,FC(F)(F)c1ccc(Br)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,44.817543029785156,Nc1ccccc1,CS(=O)C,FC(F)(F)c1ccc(Br)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
332,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,FC(F)(F)c1ccc(I)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,46.64989471435547,Nc1ccccc1,CS(=O)C,FC(F)(F)c1ccc(I)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
333,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,COc1ccc(Cl)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,0.6687926650047302,Nc1ccccc1,CS(=O)C,COc1ccc(Cl)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>COc1ccc(Nc2ccc(C)cc2)cc1
334,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,COc1ccc(Br)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,39.52986526489258,Nc1ccccc1,CS(=O)C,COc1ccc(Br)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>COc1ccc(Nc2ccc(C)cc2)cc1
335,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,COc1ccc(I)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,43.87183380126953,Nc1ccccc1,CS(=O)C,COc1ccc(I)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>COc1ccc(Nc2ccc(C)cc2)cc1
336,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,CCc1ccc(Cl)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,2.7461235523223877,Nc1ccccc1,CS(=O)C,CCc1ccc(Cl)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>CCc1ccc(Nc2ccc(C)cc2)cc1
337,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,CCc1ccc(Br)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,72.63771057128906,Nc1ccccc1,CS(=O)C,CCc1ccc(Br)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>CCc1ccc(Nc2ccc(C)cc2)cc1
338,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,CCc1ccc(I)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,82.328857421875,Nc1ccccc1,CS(=O)C,CCc1ccc(I)cc1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>CCc1ccc(Nc2ccc(C)cc2)cc1
339,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Clc1ccccn1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,73.64322662353516,Nc1ccccc1,CS(=O)C,Clc1ccccn1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccccn2)cc1
340,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1,Brc1ccccn1,CN(C)C(=NC(C)(C)C)N(C)C,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,87.90201568603516,Nc1ccccc1,CS(=O)C,Brc1ccccn1.CN(C)C(=NC(C)(C)C)N(C)C.Nc1ccccc1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)(C(C)(C)C)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c(C(C)C)c1.[Pd].CCOC(=O)c1cc(C)on1.CS(=O)C>>Cc1ccc(Nc2ccccn2)cc1
